,curated_organism_name,accession,length,superkingdom_code,genus_code,species_code,superkingdom_name,genus_name,species_name,taxid,species_taxid,GCF_accession,GCF_accession_without_version,filename,num_contigs,info,refseq_organism_name,refseq_full_organism_name,bacsort_organism_name,bioproject,biosample,refseq_category,infraspecific_name,assembly_level,asm_name,submitter,ftp_path
1989,Pantoea cypripedii,Pantoea_cypripedii/0000.fna.gz,6553825,2,53335,55209,Bacteria,Pantoea,Pantoea cypripedii,55209,55209,Pantoea_cypripedii/0000.fna.gz,Pantoea_cypripedii/0000.fna.gz,Pantoea_cypripedii/0000.fna.gz,1,,Pantoea cypripedii,Pantoea cypripedii,Pantoea cypripedii,,,,,,,,
1990,Pantoea deleyi,Pantoea_deleyi/0000.fna.gz,4613848,2,53335,470932,Bacteria,Pantoea,Pantoea deleyi,470932,470932,Pantoea_deleyi/0000.fna.gz,Pantoea_deleyi/0000.fna.gz,Pantoea_deleyi/0000.fna.gz,1,,Pantoea deleyi,Pantoea deleyi,Pantoea deleyi,,,,,,,,
1991,Pantoea dispersa,Pantoea_dispersa/0000.fna.gz,4764584,2,53335,59814,Bacteria,Pantoea,Pantoea dispersa,59814,59814,Pantoea_dispersa/0000.fna.gz,Pantoea_dispersa/0000.fna.gz,Pantoea_dispersa/0000.fna.gz,1,,Pantoea dispersa,Pantoea dispersa,Pantoea dispersa,,,,,,,,
1992,Pantoea dispersa,Pantoea_dispersa/0001.fna.gz,4887220,2,53335,59814,Bacteria,Pantoea,Pantoea dispersa,59814,59814,Pantoea_dispersa/0001.fna.gz,Pantoea_dispersa/0001.fna.gz,Pantoea_dispersa/0001.fna.gz,1,,Pantoea dispersa,Pantoea dispersa,Pantoea dispersa,,,,,,,,
1993,Pantoea dispersa,Pantoea_dispersa/0002.fna.gz,4906145,2,53335,59814,Bacteria,Pantoea,Pantoea dispersa,59814,59814,Pantoea_dispersa/0002.fna.gz,Pantoea_dispersa/0002.fna.gz,Pantoea_dispersa/0002.fna.gz,1,,Pantoea dispersa,Pantoea dispersa,Pantoea dispersa,,,,,,,,
1994,Pantoea dispersa,Pantoea_dispersa/0003.fna.gz,4843865,2,53335,59814,Bacteria,Pantoea,Pantoea dispersa,59814,59814,Pantoea_dispersa/0003.fna.gz,Pantoea_dispersa/0003.fna.gz,Pantoea_dispersa/0003.fna.gz,1,,Pantoea dispersa,Pantoea dispersa,Pantoea dispersa,,,,,,,,
1995,Pantoea dispersa,Pantoea_dispersa/0004.fna.gz,4819785,2,53335,59814,Bacteria,Pantoea,Pantoea dispersa,59814,59814,Pantoea_dispersa/0004.fna.gz,Pantoea_dispersa/0004.fna.gz,Pantoea_dispersa/0004.fna.gz,1,,Pantoea dispersa,Pantoea dispersa,Pantoea dispersa,,,,,,,,
1996,Pantoea dispersa,Pantoea_dispersa/0005.fna.gz,5412831,2,53335,59814,Bacteria,Pantoea,Pantoea dispersa,59814,59814,Pantoea_dispersa/0005.fna.gz,Pantoea_dispersa/0005.fna.gz,Pantoea_dispersa/0005.fna.gz,1,,Pantoea dispersa,Pantoea dispersa,Pantoea dispersa,,,,,,,,
1997,Pantoea dispersa,Pantoea_dispersa/0006.fna.gz,5023713,2,53335,59814,Bacteria,Pantoea,Pantoea dispersa,59814,59814,Pantoea_dispersa/0006.fna.gz,Pantoea_dispersa/0006.fna.gz,Pantoea_dispersa/0006.fna.gz,1,,Pantoea dispersa,Pantoea dispersa,Pantoea dispersa,,,,,,,,
1998,Pantoea dispersa,Pantoea_dispersa/0007.fna.gz,4931632,2,53335,59814,Bacteria,Pantoea,Pantoea dispersa,59814,59814,Pantoea_dispersa/0007.fna.gz,Pantoea_dispersa/0007.fna.gz,Pantoea_dispersa/0007.fna.gz,1,,Pantoea dispersa,Pantoea dispersa,Pantoea dispersa,,,,,,,,
1999,Pantoea dispersa,Pantoea_dispersa/0008.fna.gz,4852111,2,53335,59814,Bacteria,Pantoea,Pantoea dispersa,59814,59814,Pantoea_dispersa/0008.fna.gz,Pantoea_dispersa/0008.fna.gz,Pantoea_dispersa/0008.fna.gz,1,,Pantoea dispersa,Pantoea dispersa,Pantoea dispersa,,,,,,,,
2000,Pantoea dispersa,Pantoea_dispersa/0009.fna.gz,5133128,2,53335,59814,Bacteria,Pantoea,Pantoea dispersa,59814,59814,Pantoea_dispersa/0009.fna.gz,Pantoea_dispersa/0009.fna.gz,Pantoea_dispersa/0009.fna.gz,1,,Pantoea dispersa,Pantoea dispersa,Pantoea dispersa,,,,,,,,
2001,Pantoea eucalypti,Pantoea_eucalypti/0000.fna.gz,4949927,2,53335,470933,Bacteria,Pantoea,Pantoea eucalypti,470933,470933,Pantoea_eucalypti/0000.fna.gz,Pantoea_eucalypti/0000.fna.gz,Pantoea_eucalypti/0000.fna.gz,1,,Pantoea eucalypti,Pantoea eucalypti,Pantoea eucalypti,,,,,,,,
2002,Pantoea eucalypti,Pantoea_eucalypti/0001.fna.gz,4104624,2,53335,470933,Bacteria,Pantoea,Pantoea eucalypti,470933,470933,Pantoea_eucalypti/0001.fna.gz,Pantoea_eucalypti/0001.fna.gz,Pantoea_eucalypti/0001.fna.gz,1,,Pantoea eucalypti,Pantoea eucalypti,Pantoea eucalypti,,,,,,,,
2003,Pantoea eucrina,Pantoea_eucrina/0000.fna.gz,4410683,2,53335,472693,Bacteria,Pantoea,Pantoea eucrina,472693,472693,Pantoea_eucrina/0000.fna.gz,Pantoea_eucrina/0000.fna.gz,Pantoea_eucrina/0000.fna.gz,1,,Pantoea eucrina,Pantoea eucrina,Pantoea eucrina,,,,,,,,
2004,Pantoea eucrina,Pantoea_eucrina/0001.fna.gz,3939877,2,53335,472693,Bacteria,Pantoea,Pantoea eucrina,472693,472693,Pantoea_eucrina/0001.fna.gz,Pantoea_eucrina/0001.fna.gz,Pantoea_eucrina/0001.fna.gz,1,,Pantoea eucrina,Pantoea eucrina,Pantoea eucrina,,,,,,,,
2005,Pantoea eucrina,Pantoea_eucrina/0002.fna.gz,3996619,2,53335,472693,Bacteria,Pantoea,Pantoea eucrina,472693,472693,Pantoea_eucrina/0002.fna.gz,Pantoea_eucrina/0002.fna.gz,Pantoea_eucrina/0002.fna.gz,1,,Pantoea eucrina,Pantoea eucrina,Pantoea eucrina,,,,,,,,
2006,Pantoea eucrina,Pantoea_eucrina/0003.fna.gz,4072087,2,53335,472693,Bacteria,Pantoea,Pantoea eucrina,472693,472693,Pantoea_eucrina/0003.fna.gz,Pantoea_eucrina/0003.fna.gz,Pantoea_eucrina/0003.fna.gz,1,,Pantoea eucrina,Pantoea eucrina,Pantoea eucrina,,,,,,,,
2007,Pantoea eucrina,Pantoea_eucrina/0004.fna.gz,4175519,2,53335,472693,Bacteria,Pantoea,Pantoea eucrina,472693,472693,Pantoea_eucrina/0004.fna.gz,Pantoea_eucrina/0004.fna.gz,Pantoea_eucrina/0004.fna.gz,1,,Pantoea eucrina,Pantoea eucrina,Pantoea eucrina,,,,,,,,
2008,Pantoea latae,Pantoea_latae/0000.fna.gz,4960415,2,53335,1964541,Bacteria,Pantoea,Pantoea latae,1964541,1964541,Pantoea_latae/0000.fna.gz,Pantoea_latae/0000.fna.gz,Pantoea_latae/0000.fna.gz,1,,Pantoea latae,Pantoea latae,Pantoea latae,,,,,,,,
2009,Pantoea rodasii,Pantoea_rodasii/0000.fna.gz,5748059,2,53335,1076549,Bacteria,Pantoea,Pantoea rodasii,1076549,1076549,Pantoea_rodasii/0000.fna.gz,Pantoea_rodasii/0000.fna.gz,Pantoea_rodasii/0000.fna.gz,1,,Pantoea rodasii,Pantoea rodasii,Pantoea rodasii,,,,,,,,
2010,Pantoea rwandensis,Pantoea_rwandensis/0000.fna.gz,5775402,2,53335,1076550,Bacteria,Pantoea,Pantoea rwandensis,1076550,1076550,Pantoea_rwandensis/0000.fna.gz,Pantoea_rwandensis/0000.fna.gz,Pantoea_rwandensis/0000.fna.gz,1,,Pantoea rwandensis,Pantoea rwandensis,Pantoea rwandensis,,,,,,,,
2011,Pantoea septica,Pantoea_septica/0000.fna.gz,4548084,2,53335,472695,Bacteria,Pantoea,Pantoea septica,472695,472695,Pantoea_septica/0000.fna.gz,Pantoea_septica/0000.fna.gz,Pantoea_septica/0000.fna.gz,1,,Pantoea septica,Pantoea septica,Pantoea septica,,,,,,,,
2012,Pantoea septica,Pantoea_septica/0001.fna.gz,4809062,2,53335,472695,Bacteria,Pantoea,Pantoea septica,472695,472695,Pantoea_septica/0001.fna.gz,Pantoea_septica/0001.fna.gz,Pantoea_septica/0001.fna.gz,1,,Pantoea septica,Pantoea septica,Pantoea septica,,,,,,,,
2013,Pantoea septica,Pantoea_septica/0002.fna.gz,4990319,2,53335,472695,Bacteria,Pantoea,Pantoea septica,472695,472695,Pantoea_septica/0002.fna.gz,Pantoea_septica/0002.fna.gz,Pantoea_septica/0002.fna.gz,1,,Pantoea septica,Pantoea septica,Pantoea septica,,,,,,,,
2014,Pantoea septica,Pantoea_septica/0003.fna.gz,4308724,2,53335,472695,Bacteria,Pantoea,Pantoea septica,472695,472695,Pantoea_septica/0003.fna.gz,Pantoea_septica/0003.fna.gz,Pantoea_septica/0003.fna.gz,1,,Pantoea septica,Pantoea septica,Pantoea septica,,,,,,,,
2015,Pantoea septica,Pantoea_septica/0004.fna.gz,4877138,2,53335,472695,Bacteria,Pantoea,Pantoea septica,472695,472695,Pantoea_septica/0004.fna.gz,Pantoea_septica/0004.fna.gz,Pantoea_septica/0004.fna.gz,1,,Pantoea septica,Pantoea septica,Pantoea septica,,,,,,,,
2016,Pantoea stewartii,Pantoea_stewartii/0000.fna.gz,5314092,2,53335,66269,Bacteria,Pantoea,Pantoea stewartii,66269,66269,Pantoea_stewartii/0000.fna.gz,Pantoea_stewartii/0000.fna.gz,Pantoea_stewartii/0000.fna.gz,1,,Pantoea stewartii,Pantoea stewartii,Pantoea stewartii,,,,,,,,
2017,Pantoea stewartii,Pantoea_stewartii/0001.fna.gz,4817607,2,53335,66269,Bacteria,Pantoea,Pantoea stewartii,66269,66269,Pantoea_stewartii/0001.fna.gz,Pantoea_stewartii/0001.fna.gz,Pantoea_stewartii/0001.fna.gz,1,,Pantoea stewartii,Pantoea stewartii,Pantoea stewartii,,,,,,,,
2018,Pantoea stewartii,Pantoea_stewartii/0002.fna.gz,4654611,2,53335,66269,Bacteria,Pantoea,Pantoea stewartii,66269,66269,Pantoea_stewartii/0002.fna.gz,Pantoea_stewartii/0002.fna.gz,Pantoea_stewartii/0002.fna.gz,1,,Pantoea stewartii,Pantoea stewartii,Pantoea stewartii,,,,,,,,
2019,Pantoea stewartii,Pantoea_stewartii/0003.fna.gz,4693001,2,53335,66269,Bacteria,Pantoea,Pantoea stewartii,66269,66269,Pantoea_stewartii/0003.fna.gz,Pantoea_stewartii/0003.fna.gz,Pantoea_stewartii/0003.fna.gz,1,,Pantoea stewartii,Pantoea stewartii,Pantoea stewartii,,,,,,,,
2020,Pantoea stewartii,Pantoea_stewartii/0004.fna.gz,4790394,2,53335,66269,Bacteria,Pantoea,Pantoea stewartii,66269,66269,Pantoea_stewartii/0004.fna.gz,Pantoea_stewartii/0004.fna.gz,Pantoea_stewartii/0004.fna.gz,1,,Pantoea stewartii,Pantoea stewartii,Pantoea stewartii,,,,,,,,
2021,Pantoea stewartii,Pantoea_stewartii/0005.fna.gz,4932888,2,53335,66269,Bacteria,Pantoea,Pantoea stewartii,66269,66269,Pantoea_stewartii/0005.fna.gz,Pantoea_stewartii/0005.fna.gz,Pantoea_stewartii/0005.fna.gz,1,,Pantoea stewartii,Pantoea stewartii,Pantoea stewartii,,,,,,,,
2022,Pantoea vagans,Pantoea_vagans/0000.fna.gz,4888338,2,53335,470934,Bacteria,Pantoea,Pantoea vagans,470934,470934,Pantoea_vagans/0000.fna.gz,Pantoea_vagans/0000.fna.gz,Pantoea_vagans/0000.fna.gz,1,,Pantoea vagans,Pantoea vagans,Pantoea vagans,,,,,,,,
2023,Pantoea vagans,Pantoea_vagans/0001.fna.gz,4839470,2,53335,470934,Bacteria,Pantoea,Pantoea vagans,470934,470934,Pantoea_vagans/0001.fna.gz,Pantoea_vagans/0001.fna.gz,Pantoea_vagans/0001.fna.gz,1,,Pantoea vagans,Pantoea vagans,Pantoea vagans,,,,,,,,
2024,Pantoea vagans,Pantoea_vagans/0002.fna.gz,4598703,2,53335,470934,Bacteria,Pantoea,Pantoea vagans,470934,470934,Pantoea_vagans/0002.fna.gz,Pantoea_vagans/0002.fna.gz,Pantoea_vagans/0002.fna.gz,1,,Pantoea vagans,Pantoea vagans,Pantoea vagans,,,,,,,,
2025,Pantoea vagans,Pantoea_vagans/0003.fna.gz,4808855,2,53335,470934,Bacteria,Pantoea,Pantoea vagans,470934,470934,Pantoea_vagans/0003.fna.gz,Pantoea_vagans/0003.fna.gz,Pantoea_vagans/0003.fna.gz,1,,Pantoea vagans,Pantoea vagans,Pantoea vagans,,,,,,,,
2026,Pantoea vagans,Pantoea_vagans/0004.fna.gz,4942229,2,53335,470934,Bacteria,Pantoea,Pantoea vagans,470934,470934,Pantoea_vagans/0004.fna.gz,Pantoea_vagans/0004.fna.gz,Pantoea_vagans/0004.fna.gz,1,,Pantoea vagans,Pantoea vagans,Pantoea vagans,,,,,,,,
2027,Pantoea vagans,Pantoea_vagans/0005.fna.gz,4795473,2,53335,470934,Bacteria,Pantoea,Pantoea vagans,470934,470934,Pantoea_vagans/0005.fna.gz,Pantoea_vagans/0005.fna.gz,Pantoea_vagans/0005.fna.gz,1,,Pantoea vagans,Pantoea vagans,Pantoea vagans,,,,,,,,
2028,Pantoea vagans,Pantoea_vagans/0006.fna.gz,4868522,2,53335,470934,Bacteria,Pantoea,Pantoea vagans,470934,470934,Pantoea_vagans/0006.fna.gz,Pantoea_vagans/0006.fna.gz,Pantoea_vagans/0006.fna.gz,1,,Pantoea vagans,Pantoea vagans,Pantoea vagans,,,,,,,,
2029,Pantoea wallisii,Pantoea_wallisii/0000.fna.gz,4653282,2,53335,1076551,Bacteria,Pantoea,Pantoea wallisii,1076551,1076551,Pantoea_wallisii/0000.fna.gz,Pantoea_wallisii/0000.fna.gz,Pantoea_wallisii/0000.fna.gz,1,,Pantoea wallisii,Pantoea wallisii,Pantoea wallisii,,,,,,,,
2030,Pectobacterium actinidiae,Pectobacterium_actinidiae/0000.fna.gz,4891911,2,122277,1507808,Bacteria,Pectobacterium,Pectobacterium actinidiae,1507808,1507808,Pectobacterium_actinidiae/0000.fna.gz,Pectobacterium_actinidiae/0000.fna.gz,Pectobacterium_actinidiae/0000.fna.gz,1,,Pectobacterium actinidiae,Pectobacterium actinidiae,Pectobacterium actinidiae,,,,,,,,
2031,Pectobacterium aquaticum,Pectobacterium_aquaticum/0000.fna.gz,4564609,2,122277,2204145,Bacteria,Pectobacterium,Pectobacterium aquaticum,2204145,2204145,Pectobacterium_aquaticum/0000.fna.gz,Pectobacterium_aquaticum/0000.fna.gz,Pectobacterium_aquaticum/0000.fna.gz,1,,Pectobacterium aquaticum,Pectobacterium aquaticum,Pectobacterium aquaticum,,,,,,,,
2032,Pectobacterium aquaticum,Pectobacterium_aquaticum/0001.fna.gz,4348076,2,122277,2204145,Bacteria,Pectobacterium,Pectobacterium aquaticum,2204145,2204145,Pectobacterium_aquaticum/0001.fna.gz,Pectobacterium_aquaticum/0001.fna.gz,Pectobacterium_aquaticum/0001.fna.gz,1,,Pectobacterium aquaticum,Pectobacterium aquaticum,Pectobacterium aquaticum,,,,,,,,
2033,Pectobacterium aquaticum,Pectobacterium_aquaticum/0002.fna.gz,4310812,2,122277,2204145,Bacteria,Pectobacterium,Pectobacterium aquaticum,2204145,2204145,Pectobacterium_aquaticum/0002.fna.gz,Pectobacterium_aquaticum/0002.fna.gz,Pectobacterium_aquaticum/0002.fna.gz,1,,Pectobacterium aquaticum,Pectobacterium aquaticum,Pectobacterium aquaticum,,,,,,,,
2034,Pectobacterium aquaticum,Pectobacterium_aquaticum/0003.fna.gz,4395676,2,122277,2204145,Bacteria,Pectobacterium,Pectobacterium aquaticum,2204145,2204145,Pectobacterium_aquaticum/0003.fna.gz,Pectobacterium_aquaticum/0003.fna.gz,Pectobacterium_aquaticum/0003.fna.gz,1,,Pectobacterium aquaticum,Pectobacterium aquaticum,Pectobacterium aquaticum,,,,,,,,
2035,Pectobacterium aquaticum,Pectobacterium_aquaticum/0004.fna.gz,4274151,2,122277,2204145,Bacteria,Pectobacterium,Pectobacterium aquaticum,2204145,2204145,Pectobacterium_aquaticum/0004.fna.gz,Pectobacterium_aquaticum/0004.fna.gz,Pectobacterium_aquaticum/0004.fna.gz,1,,Pectobacterium aquaticum,Pectobacterium aquaticum,Pectobacterium aquaticum,,,,,,,,
2036,Pectobacterium aquaticum,Pectobacterium_aquaticum/0005.fna.gz,4467243,2,122277,2204145,Bacteria,Pectobacterium,Pectobacterium aquaticum,2204145,2204145,Pectobacterium_aquaticum/0005.fna.gz,Pectobacterium_aquaticum/0005.fna.gz,Pectobacterium_aquaticum/0005.fna.gz,1,,Pectobacterium aquaticum,Pectobacterium aquaticum,Pectobacterium aquaticum,,,,,,,,
2037,Pectobacterium aroidearum,Pectobacterium_aroidearum/0000.fna.gz,4862913,2,122277,1201031,Bacteria,Pectobacterium,Pectobacterium aroidearum,1201031,1201031,Pectobacterium_aroidearum/0000.fna.gz,Pectobacterium_aroidearum/0000.fna.gz,Pectobacterium_aroidearum/0000.fna.gz,1,,Pectobacterium aroidearum,Pectobacterium aroidearum,Pectobacterium aroidearum,,,,,,,,
2038,Pectobacterium atrosepticum,Pectobacterium_atrosepticum/0000.fna.gz,5064019,2,122277,29471,Bacteria,Pectobacterium,Pectobacterium atrosepticum,29471,29471,Pectobacterium_atrosepticum/0000.fna.gz,Pectobacterium_atrosepticum/0000.fna.gz,Pectobacterium_atrosepticum/0000.fna.gz,1,,Pectobacterium atrosepticum,Pectobacterium atrosepticum,Pectobacterium atrosepticum,,,,,,,,
2039,Pectobacterium betavasculorum,Pectobacterium_betavasculorum/0000.fna.gz,4685213,2,122277,55207,Bacteria,Pectobacterium,Pectobacterium betavasculorum,55207,55207,Pectobacterium_betavasculorum/0000.fna.gz,Pectobacterium_betavasculorum/0000.fna.gz,Pectobacterium_betavasculorum/0000.fna.gz,1,,Pectobacterium betavasculorum,Pectobacterium betavasculorum,Pectobacterium betavasculorum,,,,,,,,
2040,Pectobacterium carotovorum,Pectobacterium_carotovorum/0000.fna.gz,4764922,2,122277,554,Bacteria,Pectobacterium,Pectobacterium carotovorum,554,554,Pectobacterium_carotovorum/0000.fna.gz,Pectobacterium_carotovorum/0000.fna.gz,Pectobacterium_carotovorum/0000.fna.gz,1,,Pectobacterium carotovorum,Pectobacterium carotovorum,Pectobacterium carotovorum,,,,,,,,
2041,Pectobacterium carotovorum,Pectobacterium_carotovorum/0001.fna.gz,4819926,2,122277,554,Bacteria,Pectobacterium,Pectobacterium carotovorum,554,554,Pectobacterium_carotovorum/0001.fna.gz,Pectobacterium_carotovorum/0001.fna.gz,Pectobacterium_carotovorum/0001.fna.gz,1,,Pectobacterium carotovorum,Pectobacterium carotovorum,Pectobacterium carotovorum,,,,,,,,
2042,Pectobacterium carotovorum,Pectobacterium_carotovorum/0002.fna.gz,4741163,2,122277,554,Bacteria,Pectobacterium,Pectobacterium carotovorum,554,554,Pectobacterium_carotovorum/0002.fna.gz,Pectobacterium_carotovorum/0002.fna.gz,Pectobacterium_carotovorum/0002.fna.gz,1,,Pectobacterium carotovorum,Pectobacterium carotovorum,Pectobacterium carotovorum,,,,,,,,
2043,Pectobacterium carotovorum,Pectobacterium_carotovorum/0003.fna.gz,4965577,2,122277,554,Bacteria,Pectobacterium,Pectobacterium carotovorum,554,554,Pectobacterium_carotovorum/0003.fna.gz,Pectobacterium_carotovorum/0003.fna.gz,Pectobacterium_carotovorum/0003.fna.gz,1,,Pectobacterium carotovorum,Pectobacterium carotovorum,Pectobacterium carotovorum,,,,,,,,
2044,Pectobacterium carotovorum,Pectobacterium_carotovorum/0004.fna.gz,4756023,2,122277,554,Bacteria,Pectobacterium,Pectobacterium carotovorum,554,554,Pectobacterium_carotovorum/0004.fna.gz,Pectobacterium_carotovorum/0004.fna.gz,Pectobacterium_carotovorum/0004.fna.gz,1,,Pectobacterium carotovorum,Pectobacterium carotovorum,Pectobacterium carotovorum,,,,,,,,
2045,Pectobacterium carotovorum,Pectobacterium_carotovorum/0005.fna.gz,4826332,2,122277,554,Bacteria,Pectobacterium,Pectobacterium carotovorum,554,554,Pectobacterium_carotovorum/0005.fna.gz,Pectobacterium_carotovorum/0005.fna.gz,Pectobacterium_carotovorum/0005.fna.gz,1,,Pectobacterium carotovorum,Pectobacterium carotovorum,Pectobacterium carotovorum,,,,,,,,
2046,Pectobacterium carotovorum,Pectobacterium_carotovorum/0006.fna.gz,4835633,2,122277,554,Bacteria,Pectobacterium,Pectobacterium carotovorum,554,554,Pectobacterium_carotovorum/0006.fna.gz,Pectobacterium_carotovorum/0006.fna.gz,Pectobacterium_carotovorum/0006.fna.gz,1,,Pectobacterium carotovorum,Pectobacterium carotovorum,Pectobacterium carotovorum,,,,,,,,
2047,Pectobacterium odoriferum,Pectobacterium_odoriferum/0000.fna.gz,5472601,2,122277,78398,Bacteria,Pectobacterium,Pectobacterium odoriferum,78398,78398,Pectobacterium_odoriferum/0000.fna.gz,Pectobacterium_odoriferum/0000.fna.gz,Pectobacterium_odoriferum/0000.fna.gz,1,,Pectobacterium odoriferum,Pectobacterium odoriferum,Pectobacterium odoriferum,,,,,,,,
2048,Pectobacterium odoriferum,Pectobacterium_odoriferum/0001.fna.gz,4922397,2,122277,78398,Bacteria,Pectobacterium,Pectobacterium odoriferum,78398,78398,Pectobacterium_odoriferum/0001.fna.gz,Pectobacterium_odoriferum/0001.fna.gz,Pectobacterium_odoriferum/0001.fna.gz,1,,Pectobacterium odoriferum,Pectobacterium odoriferum,Pectobacterium odoriferum,,,,,,,,
2049,Pectobacterium odoriferum,Pectobacterium_odoriferum/0002.fna.gz,5129710,2,122277,78398,Bacteria,Pectobacterium,Pectobacterium odoriferum,78398,78398,Pectobacterium_odoriferum/0002.fna.gz,Pectobacterium_odoriferum/0002.fna.gz,Pectobacterium_odoriferum/0002.fna.gz,1,,Pectobacterium odoriferum,Pectobacterium odoriferum,Pectobacterium odoriferum,,,,,,,,
2050,Pectobacterium odoriferum,Pectobacterium_odoriferum/0003.fna.gz,5061459,2,122277,78398,Bacteria,Pectobacterium,Pectobacterium odoriferum,78398,78398,Pectobacterium_odoriferum/0003.fna.gz,Pectobacterium_odoriferum/0003.fna.gz,Pectobacterium_odoriferum/0003.fna.gz,1,,Pectobacterium odoriferum,Pectobacterium odoriferum,Pectobacterium odoriferum,,,,,,,,
2051,Pectobacterium parmentieri,Pectobacterium_parmentieri/0000.fna.gz,5164411,2,122277,1905730,Bacteria,Pectobacterium,Pectobacterium parmentieri,1905730,1905730,Pectobacterium_parmentieri/0000.fna.gz,Pectobacterium_parmentieri/0000.fna.gz,Pectobacterium_parmentieri/0000.fna.gz,1,,Pectobacterium parmentieri,Pectobacterium parmentieri,Pectobacterium parmentieri,,,,,,,,
2052,Pectobacterium peruviense,Pectobacterium_peruviense/0000.fna.gz,4797741,2,122277,2066479,Bacteria,Pectobacterium,Pectobacterium peruviense,2066479,2066479,Pectobacterium_peruviense/0000.fna.gz,Pectobacterium_peruviense/0000.fna.gz,Pectobacterium_peruviense/0000.fna.gz,1,,Pectobacterium peruviense,Pectobacterium peruviense,Pectobacterium peruviense,,,,,,,,
2053,Pectobacterium peruviense,Pectobacterium_peruviense/0001.fna.gz,4755191,2,122277,2066479,Bacteria,Pectobacterium,Pectobacterium peruviense,2066479,2066479,Pectobacterium_peruviense/0001.fna.gz,Pectobacterium_peruviense/0001.fna.gz,Pectobacterium_peruviense/0001.fna.gz,1,,Pectobacterium peruviense,Pectobacterium peruviense,Pectobacterium peruviense,,,,,,,,
2054,Pectobacterium peruviense,Pectobacterium_peruviense/0002.fna.gz,4871019,2,122277,2066479,Bacteria,Pectobacterium,Pectobacterium peruviense,2066479,2066479,Pectobacterium_peruviense/0002.fna.gz,Pectobacterium_peruviense/0002.fna.gz,Pectobacterium_peruviense/0002.fna.gz,1,,Pectobacterium peruviense,Pectobacterium peruviense,Pectobacterium peruviense,,,,,,,,
2055,Pectobacterium polaris,Pectobacterium_polaris/0000.fna.gz,4574142,2,122277,2042057,Bacteria,Pectobacterium,Pectobacterium polaris,2042057,2042057,Pectobacterium_polaris/0000.fna.gz,Pectobacterium_polaris/0000.fna.gz,Pectobacterium_polaris/0000.fna.gz,1,,Pectobacterium polaris,Pectobacterium polaris,Pectobacterium polaris,,,,,,,,
2056,Pectobacterium polaris,Pectobacterium_polaris/0001.fna.gz,5008416,2,122277,2042057,Bacteria,Pectobacterium,Pectobacterium polaris,2042057,2042057,Pectobacterium_polaris/0001.fna.gz,Pectobacterium_polaris/0001.fna.gz,Pectobacterium_polaris/0001.fna.gz,1,,Pectobacterium polaris,Pectobacterium polaris,Pectobacterium polaris,,,,,,,,
2057,Pectobacterium polaris,Pectobacterium_polaris/0002.fna.gz,4826824,2,122277,2042057,Bacteria,Pectobacterium,Pectobacterium polaris,2042057,2042057,Pectobacterium_polaris/0002.fna.gz,Pectobacterium_polaris/0002.fna.gz,Pectobacterium_polaris/0002.fna.gz,1,,Pectobacterium polaris,Pectobacterium polaris,Pectobacterium polaris,,,,,,,,
2058,Pectobacterium polaris,Pectobacterium_polaris/0003.fna.gz,4722413,2,122277,2042057,Bacteria,Pectobacterium,Pectobacterium polaris,2042057,2042057,Pectobacterium_polaris/0003.fna.gz,Pectobacterium_polaris/0003.fna.gz,Pectobacterium_polaris/0003.fna.gz,1,,Pectobacterium polaris,Pectobacterium polaris,Pectobacterium polaris,,,,,,,,
2059,Pectobacterium polaris,Pectobacterium_polaris/0004.fna.gz,4862009,2,122277,2042057,Bacteria,Pectobacterium,Pectobacterium polaris,2042057,2042057,Pectobacterium_polaris/0004.fna.gz,Pectobacterium_polaris/0004.fna.gz,Pectobacterium_polaris/0004.fna.gz,1,,Pectobacterium polaris,Pectobacterium polaris,Pectobacterium polaris,,,,,,,,
2060,Pectobacterium polaris,Pectobacterium_polaris/0005.fna.gz,4858646,2,122277,2042057,Bacteria,Pectobacterium,Pectobacterium polaris,2042057,2042057,Pectobacterium_polaris/0005.fna.gz,Pectobacterium_polaris/0005.fna.gz,Pectobacterium_polaris/0005.fna.gz,1,,Pectobacterium polaris,Pectobacterium polaris,Pectobacterium polaris,,,,,,,,
